	Time	cvTop	cvBot	Sum(cvTop)	Sum(cvBot)	cvCh0	cvCh1	cTop	cRoot	cBot	cvRoot	Sum(cvRoot)	Sum(cvNEql)	TLevel	cGWL	cRunOff	Sum(cRunOff)	"(cv(i),"	"Sum(cv(i)),"	"i=1,NObs)"
	[T]	[M/L2/T]	[M/L2/T]	[M/L2]	[M/L2]	[M/L2]	[M/L2]	[M/L3]	[M/L3]	[M/L3]	[M/L2/T]	[M/L2]	[M/L2]	[M/L3]	[M/L2]	[M/L3]	[M/L2/T]	[M/L2]		
	113.9375	1.47E+01	0.00E+00	1.67E+03	0.00E+00	0.00E+00	0.00E+00	3.54E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	591	0.00E+00	0.00E+00	0.00E+00			
	114.1421	1.47E+01	0.00E+00	1.68E+03	0.00E+00	0.00E+00	0.00E+00	3.54E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	592	0.00E+00	0.00E+00	0.00E+00			
	114.3467	1.47E+01	0.00E+00	1.68E+03	0.00E+00	0.00E+00	0.00E+00	3.54E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	593	0.00E+00	0.00E+00	0.00E+00			
	114.5513	1.47E+01	0.00E+00	1.68E+03	0.00E+00	0.00E+00	0.00E+00	3.54E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	594	0.00E+00	0.00E+00	0.00E+00			
	114.7559	1.47E+01	0.00E+00	1.69E+03	0.00E+00	0.00E+00	0.00E+00	3.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	595	0.00E+00	0.00E+00	0.00E+00			
	114.9605	1.47E+01	0.00E+00	1.69E+03	0.00E+00	0.00E+00	0.00E+00	3.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	596	0.00E+00	0.00E+00	0.00E+00			
	115.1651	1.47E+01	0.00E+00	1.69E+03	0.00E+00	0.00E+00	0.00E+00	3.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	597	0.00E+00	0.00E+00	0.00E+00			
	115.3697	1.47E+01	0.00E+00	1.70E+03	0.00E+00	0.00E+00	0.00E+00	3.55E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	598	0.00E+00	0.00E+00	0.00E+00			
	115.5742	1.47E+01	0.00E+00	1.70E+03	0.00E+00	0.00E+00	0.00E+00	3.56E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	599	0.00E+00	0.00E+00	0.00E+00			
	115.7788	1.47E+01	0.00E+00	1.70E+03	0.00E+00	0.00E+00	0.00E+00	3.56E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	600	0.00E+00	0.00E+00	0.00E+00			
	115.9834	1.47E+01	0.00E+00	1.71E+03	0.00E+00	0.00E+00	0.00E+00	3.56E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	601	0.00E+00	0.00E+00	0.00E+00			
	116.188	1.47E+01	0.00E+00	1.71E+03	0.00E+00	0.00E+00	0.00E+00	3.57E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	602	0.00E+00	0.00E+00	0.00E+00			
	116.3926	1.47E+01	0.00E+00	1.71E+03	0.00E+00	0.00E+00	0.00E+00	3.57E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	603	0.00E+00	0.00E+00	0.00E+00			
	116.5972	1.47E+01	0.00E+00	1.71E+03	0.00E+00	0.00E+00	0.00E+00	3.57E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	604	0.00E+00	0.00E+00	0.00E+00			
	116.8018	1.47E+01	0.00E+00	1.72E+03	0.00E+00	0.00E+00	0.00E+00	3.57E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	605	0.00E+00	0.00E+00	0.00E+00			
	117.0064	1.47E+01	0.00E+00	1.72E+03	0.00E+00	0.00E+00	0.00E+00	3.58E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	606	0.00E+00	0.00E+00	0.00E+00			
	117.211	1.47E+01	0.00E+00	1.72E+03	0.00E+00	0.00E+00	0.00E+00	3.58E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	607	0.00E+00	0.00E+00	0.00E+00			
	117.4156	1.47E+01	0.00E+00	1.73E+03	0.00E+00	0.00E+00	0.00E+00	3.58E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	608	0.00E+00	0.00E+00	0.00E+00			
	117.6202	1.47E+01	0.00E+00	1.73E+03	0.00E+00	0.00E+00	0.00E+00	3.58E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	609	0.00E+00	0.00E+00	0.00E+00			
	117.8248	1.47E+01	0.00E+00	1.73E+03	0.00E+00	0.00E+00	0.00E+00	3.59E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	610	0.00E+00	0.00E+00	0.00E+00			
	118.0294	1.47E+01	0.00E+00	1.74E+03	0.00E+00	0.00E+00	0.00E+00	3.59E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	611	0.00E+00	0.00E+00	0.00E+00			
	118.234	1.47E+01	0.00E+00	1.74E+03	0.00E+00	0.00E+00	0.00E+00	3.59E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	612	0.00E+00	0.00E+00	0.00E+00			
	118.4386	1.47E+01	0.00E+00	1.74E+03	0.00E+00	0.00E+00	0.00E+00	3.59E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	613	0.00E+00	0.00E+00	0.00E+00			
	118.6432	1.47E+01	0.00E+00	1.74E+03	0.00E+00	0.00E+00	0.00E+00	3.60E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	614	0.00E+00	0.00E+00	0.00E+00			
	118.8477	1.47E+01	0.00E+00	1.75E+03	0.00E+00	0.00E+00	0.00E+00	3.60E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	615	0.00E+00	0.00E+00	0.00E+00			
	119.0523	1.47E+01	0.00E+00	1.75E+03	0.00E+00	0.00E+00	0.00E+00	3.60E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	616	0.00E+00	0.00E+00	0.00E+00			
	119.2569	1.47E+01	0.00E+00	1.75E+03	0.00E+00	0.00E+00	0.00E+00	3.60E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	617	0.00E+00	0.00E+00	0.00E+00			
	119.4615	1.47E+01	0.00E+00	1.76E+03	0.00E+00	0.00E+00	0.00E+00	3.61E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	618	0.00E+00	0.00E+00	0.00E+00			
	119.6661	1.47E+01	0.00E+00	1.76E+03	0.00E+00	0.00E+00	0.00E+00	3.61E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	619	0.00E+00	0.00E+00	0.00E+00			
	119.8707	1.47E+01	0.00E+00	1.76E+03	0.00E+00	0.00E+00	0.00E+00	3.61E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	620	0.00E+00	0.00E+00	0.00E+00			
	120.0753	1.47E+01	0.00E+00	1.77E+03	0.00E+00	0.00E+00	0.00E+00	3.61E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	621	0.00E+00	0.00E+00	0.00E+00			
	120.2799	1.47E+01	0.00E+00	1.77E+03	0.00E+00	0.00E+00	0.00E+00	3.62E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	622	0.00E+00	0.00E+00	0.00E+00			
	120.4845	1.47E+01	0.00E+00	1.77E+03	0.00E+00	0.00E+00	0.00E+00	3.62E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	623	0.00E+00	0.00E+00	0.00E+00			
	120.6891	1.47E+01	0.00E+00	1.77E+03	0.00E+00	0.00E+00	0.00E+00	3.62E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	624	0.00E+00	0.00E+00	0.00E+00			
	120.8937	1.47E+01	0.00E+00	1.78E+03	0.00E+00	0.00E+00	0.00E+00	3.62E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	625	0.00E+00	0.00E+00	0.00E+00			
	121.0983	1.47E+01	0.00E+00	1.78E+03	0.00E+00	0.00E+00	0.00E+00	3.63E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	626	0.00E+00	0.00E+00	0.00E+00			
	121.3029	1.47E+01	0.00E+00	1.78E+03	0.00E+00	0.00E+00	0.00E+00	3.63E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	627	0.00E+00	0.00E+00	0.00E+00			
	121.5075	1.47E+01	0.00E+00	1.79E+03	0.00E+00	0.00E+00	0.00E+00	3.63E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	628	0.00E+00	0.00E+00	0.00E+00			
	121.7121	1.47E+01	0.00E+00	1.79E+03	0.00E+00	0.00E+00	0.00E+00	3.63E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	629	0.00E+00	0.00E+00	0.00E+00			
	121.9167	1.47E+01	0.00E+00	1.79E+03	0.00E+00	0.00E+00	0.00E+00	3.64E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	630	0.00E+00	0.00E+00	0.00E+00			
	122.1213	1.47E+01	0.00E+00	1.80E+03	0.00E+00	0.00E+00	0.00E+00	3.64E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	631	0.00E+00	0.00E+00	0.00E+00			
	122.3258	1.47E+01	0.00E+00	1.80E+03	0.00E+00	0.00E+00	0.00E+00	3.64E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	632	0.00E+00	0.00E+00	0.00E+00			
	122.5304	1.47E+01	0.00E+00	1.80E+03	0.00E+00	0.00E+00	0.00E+00	3.64E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	633	0.00E+00	0.00E+00	0.00E+00			
	122.735	1.47E+01	0.00E+00	1.80E+03	0.00E+00	0.00E+00	0.00E+00	3.65E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	634	0.00E+00	0.00E+00	0.00E+00			
	122.9396	1.47E+01	0.00E+00	1.81E+03	0.00E+00	0.00E+00	0.00E+00	3.65E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	635	0.00E+00	0.00E+00	0.00E+00			
	123.1442	1.47E+01	0.00E+00	1.81E+03	0.00E+00	0.00E+00	0.00E+00	3.65E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	636	0.00E+00	0.00E+00	0.00E+00			
	123.3488	1.47E+01	0.00E+00	1.81E+03	0.00E+00	0.00E+00	0.00E+00	3.65E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	637	0.00E+00	0.00E+00	0.00E+00			
	123.5534	1.47E+01	0.00E+00	1.82E+03	0.00E+00	0.00E+00	0.00E+00	3.66E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	638	0.00E+00	0.00E+00	0.00E+00			
	123.758	1.47E+01	0.00E+00	1.82E+03	0.00E+00	0.00E+00	0.00E+00	3.66E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	639	0.00E+00	0.00E+00	0.00E+00			
	123.9626	1.47E+01	0.00E+00	1.82E+03	0.00E+00	0.00E+00	0.00E+00	3.66E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	640	0.00E+00	0.00E+00	0.00E+00			
	124.1672	1.47E+01	0.00E+00	1.83E+03	0.00E+00	0.00E+00	0.00E+00	3.66E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	641	0.00E+00	0.00E+00	0.00E+00			
	124.3718	1.47E+01	0.00E+00	1.83E+03	0.00E+00	0.00E+00	0.00E+00	3.67E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	642	0.00E+00	0.00E+00	0.00E+00			
	124.5764	1.47E+01	0.00E+00	1.83E+03	0.00E+00	0.00E+00	0.00E+00	3.67E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	643	0.00E+00	0.00E+00	0.00E+00			
	124.781	1.47E+01	0.00E+00	1.83E+03	0.00E+00	0.00E+00	0.00E+00	3.67E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	644	0.00E+00	0.00E+00	0.00E+00			
	124.9856	1.47E+01	0.00E+00	1.84E+03	0.00E+00	0.00E+00	0.00E+00	3.67E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	645	0.00E+00	0.00E+00	0.00E+00			
	125.1902	1.47E+01	0.00E+00	1.84E+03	0.00E+00	0.00E+00	0.00E+00	3.68E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	646	0.00E+00	0.00E+00	0.00E+00			
	125.3948	1.47E+01	0.00E+00	1.84E+03	0.00E+00	0.00E+00	0.00E+00	3.68E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	647	0.00E+00	0.00E+00	0.00E+00			
	125.5994	1.47E+01	0.00E+00	1.85E+03	0.00E+00	0.00E+00	0.00E+00	3.68E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	648	0.00E+00	0.00E+00	0.00E+00			
	125.8039	1.47E+01	0.00E+00	1.85E+03	0.00E+00	0.00E+00	0.00E+00	3.68E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	649	0.00E+00	0.00E+00	0.00E+00			
	126.0085	1.47E+01	0.00E+00	1.85E+03	0.00E+00	0.00E+00	0.00E+00	3.69E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	650	0.00E+00	0.00E+00	0.00E+00			
	126.2131	1.47E+01	0.00E+00	1.86E+03	0.00E+00	0.00E+00	0.00E+00	3.69E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	651	0.00E+00	0.00E+00	0.00E+00			
	126.4177	1.47E+01	0.00E+00	1.86E+03	0.00E+00	0.00E+00	0.00E+00	3.69E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	652	0.00E+00	0.00E+00	0.00E+00			
	126.6223	1.47E+01	0.00E+00	1.86E+03	0.00E+00	0.00E+00	0.00E+00	3.69E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	653	0.00E+00	0.00E+00	0.00E+00			
	126.8269	1.47E+01	0.00E+00	1.86E+03	0.00E+00	0.00E+00	0.00E+00	3.70E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	654	0.00E+00	0.00E+00	0.00E+00			
	127.0315	1.47E+01	0.00E+00	1.87E+03	0.00E+00	0.00E+00	0.00E+00	3.70E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	655	0.00E+00	0.00E+00	0.00E+00			
	127.2361	1.47E+01	0.00E+00	1.87E+03	0.00E+00	0.00E+00	0.00E+00	3.70E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	656	0.00E+00	0.00E+00	0.00E+00			
	127.4407	1.47E+01	0.00E+00	1.87E+03	0.00E+00	0.00E+00	0.00E+00	3.70E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	657	0.00E+00	0.00E+00	0.00E+00			
	127.6453	1.47E+01	0.00E+00	1.88E+03	0.00E+00	0.00E+00	0.00E+00	3.71E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	658	0.00E+00	0.00E+00	0.00E+00			
	127.8499	1.47E+01	0.00E+00	1.88E+03	0.00E+00	0.00E+00	0.00E+00	3.71E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	659	0.00E+00	0.00E+00	0.00E+00			
	128.0545	1.47E+01	0.00E+00	1.88E+03	0.00E+00	0.00E+00	0.00E+00	3.71E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	660	0.00E+00	0.00E+00	0.00E+00			
	128.2591	1.47E+01	0.00E+00	1.89E+03	0.00E+00	0.00E+00	0.00E+00	3.71E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	661	0.00E+00	0.00E+00	0.00E+00			
	128.4637	1.47E+01	0.00E+00	1.89E+03	0.00E+00	0.00E+00	0.00E+00	3.72E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	662	0.00E+00	0.00E+00	0.00E+00			
	128.6683	1.47E+01	0.00E+00	1.89E+03	0.00E+00	0.00E+00	0.00E+00	3.72E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	663	0.00E+00	0.00E+00	0.00E+00			
	128.8729	1.47E+01	0.00E+00	1.89E+03	0.00E+00	0.00E+00	0.00E+00	3.72E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	664	0.00E+00	0.00E+00	0.00E+00			
	129.0774	1.47E+01	0.00E+00	1.90E+03	0.00E+00	0.00E+00	0.00E+00	3.72E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	665	0.00E+00	0.00E+00	0.00E+00			
	129.282	1.47E+01	0.00E+00	1.90E+03	0.00E+00	0.00E+00	0.00E+00	3.73E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	666	0.00E+00	0.00E+00	0.00E+00			
	129.4866	1.47E+01	0.00E+00	1.90E+03	0.00E+00	0.00E+00	0.00E+00	3.73E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	667	0.00E+00	0.00E+00	0.00E+00			
	129.6912	1.47E+01	0.00E+00	1.91E+03	0.00E+00	0.00E+00	0.00E+00	3.73E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	668	0.00E+00	0.00E+00	0.00E+00			
	129.8958	1.47E+01	0.00E+00	1.91E+03	0.00E+00	0.00E+00	0.00E+00	3.73E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	669	0.00E+00	0.00E+00	0.00E+00			
	130.1004	1.47E+01	0.00E+00	1.91E+03	0.00E+00	0.00E+00	0.00E+00	3.74E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	670	0.00E+00	0.00E+00	0.00E+00			
	130.305	1.47E+01	0.00E+00	1.92E+03	0.00E+00	0.00E+00	0.00E+00	3.74E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	671	0.00E+00	0.00E+00	0.00E+00			
	130.5096	1.47E+01	0.00E+00	1.92E+03	0.00E+00	0.00E+00	0.00E+00	3.74E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	672	0.00E+00	0.00E+00	0.00E+00			
	130.7142	1.47E+01	0.00E+00	1.92E+03	0.00E+00	0.00E+00	0.00E+00	3.74E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	673	0.00E+00	0.00E+00	0.00E+00			
	130.9188	1.47E+01	0.00E+00	1.92E+03	0.00E+00	0.00E+00	0.00E+00	3.74E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	674	0.00E+00	0.00E+00	0.00E+00			
	131.1234	1.47E+01	0.00E+00	1.93E+03	0.00E+00	0.00E+00	0.00E+00	3.75E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	675	0.00E+00	0.00E+00	0.00E+00			
	131.328	1.47E+01	0.00E+00	1.93E+03	0.00E+00	0.00E+00	0.00E+00	3.75E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	676	0.00E+00	0.00E+00	0.00E+00			
	131.5326	1.47E+01	0.00E+00	1.93E+03	0.00E+00	0.00E+00	0.00E+00	3.75E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	677	0.00E+00	0.00E+00	0.00E+00			
	131.7372	1.47E+01	0.00E+00	1.94E+03	0.00E+00	0.00E+00	0.00E+00	3.75E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	678	0.00E+00	0.00E+00	0.00E+00			
	131.9418	1.47E+01	0.00E+00	1.94E+03	0.00E+00	0.00E+00	0.00E+00	3.76E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	679	0.00E+00	0.00E+00	0.00E+00			
	132.1464	1.47E+01	0.00E+00	1.94E+03	0.00E+00	0.00E+00	0.00E+00	3.76E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	680	0.00E+00	0.00E+00	0.00E+00			
	132.351	1.47E+01	0.00E+00	1.95E+03	0.00E+00	0.00E+00	0.00E+00	3.76E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	681	0.00E+00	0.00E+00	0.00E+00			
	132.5555	1.47E+01	0.00E+00	1.95E+03	0.00E+00	0.00E+00	0.00E+00	3.76E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	682	0.00E+00	0.00E+00	0.00E+00			
	132.7601	1.47E+01	0.00E+00	1.95E+03	0.00E+00	0.00E+00	0.00E+00	3.77E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	683	0.00E+00	0.00E+00	0.00E+00			
	132.9647	1.47E+01	0.00E+00	1.95E+03	0.00E+00	0.00E+00	0.00E+00	3.77E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	684	0.00E+00	0.00E+00	0.00E+00			
	133.1693	1.47E+01	0.00E+00	1.96E+03	0.00E+00	0.00E+00	0.00E+00	3.77E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	685	0.00E+00	0.00E+00	0.00E+00			
	133.3739	1.47E+01	0.00E+00	1.96E+03	0.00E+00	0.00E+00	0.00E+00	3.77E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	686	0.00E+00	0.00E+00	0.00E+00			
	133.5785	1.47E+01	0.00E+00	1.96E+03	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	687	0.00E+00	0.00E+00	0.00E+00			
	133.7831	1.47E+01	0.00E+00	1.97E+03	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	688	0.00E+00	0.00E+00	0.00E+00			
	133.9877	1.47E+01	0.00E+00	1.97E+03	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	689	0.00E+00	0.00E+00	0.00E+00			
	134.1923	1.47E+01	0.00E+00	1.97E+03	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	690	0.00E+00	0.00E+00	0.00E+00			
	134.3969	1.47E+01	0.00E+00	1.98E+03	0.00E+00	0.00E+00	0.00E+00	3.78E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	691	0.00E+00	0.00E+00	0.00E+00			
	134.6015	1.47E+01	0.00E+00	1.98E+03	0.00E+00	0.00E+00	0.00E+00	3.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	692	0.00E+00	0.00E+00	0.00E+00			
	134.8061	1.47E+01	0.00E+00	1.98E+03	0.00E+00	0.00E+00	0.00E+00	3.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	693	0.00E+00	0.00E+00	0.00E+00			
	135.0107	1.47E+01	0.00E+00	1.98E+03	0.00E+00	0.00E+00	0.00E+00	3.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	694	0.00E+00	0.00E+00	0.00E+00			
	135.2153	1.47E+01	0.00E+00	1.99E+03	0.00E+00	0.00E+00	0.00E+00	3.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	695	0.00E+00	0.00E+00	0.00E+00			
	135.4199	1.47E+01	0.00E+00	1.99E+03	0.00E+00	0.00E+00	0.00E+00	3.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	696	0.00E+00	0.00E+00	0.00E+00			
	135.6245	1.47E+01	0.00E+00	1.99E+03	0.00E+00	0.00E+00	0.00E+00	3.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	697	0.00E+00	0.00E+00	0.00E+00			
	135.829	1.47E+01	0.00E+00	2.00E+03	0.00E+00	0.00E+00	0.00E+00	3.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	698	0.00E+00	0.00E+00	0.00E+00			
	136.0336	1.47E+01	0.00E+00	2.00E+03	0.00E+00	0.00E+00	0.00E+00	3.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	699	0.00E+00	0.00E+00	0.00E+00			
	136.2382	1.47E+01	0.00E+00	2.00E+03	0.00E+00	0.00E+00	0.00E+00	3.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	700	0.00E+00	0.00E+00	0.00E+00			
	136.4428	1.47E+01	0.00E+00	2.01E+03	0.00E+00	0.00E+00	0.00E+00	3.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	701	0.00E+00	0.00E+00	0.00E+00			
	136.6474	1.47E+01	0.00E+00	2.01E+03	0.00E+00	0.00E+00	0.00E+00	3.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	702	0.00E+00	0.00E+00	0.00E+00			
	136.852	1.47E+01	0.00E+00	2.01E+03	0.00E+00	0.00E+00	0.00E+00	3.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	703	0.00E+00	0.00E+00	0.00E+00			
	137.0566	1.47E+01	0.00E+00	2.01E+03	0.00E+00	0.00E+00	0.00E+00	3.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	704	0.00E+00	0.00E+00	0.00E+00			
	137.2612	1.47E+01	0.00E+00	2.02E+03	0.00E+00	0.00E+00	0.00E+00	3.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	705	0.00E+00	0.00E+00	0.00E+00			
	137.4658	1.47E+01	0.00E+00	2.02E+03	0.00E+00	0.00E+00	0.00E+00	3.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	706	0.00E+00	0.00E+00	0.00E+00			
	137.6704	1.47E+01	0.00E+00	2.02E+03	0.00E+00	0.00E+00	0.00E+00	3.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	707	0.00E+00	0.00E+00	0.00E+00			
	137.875	1.47E+01	0.00E+00	2.03E+03	0.00E+00	0.00E+00	0.00E+00	3.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	708	0.00E+00	0.00E+00	0.00E+00			
	138.0796	1.47E+01	0.00E+00	2.03E+03	0.00E+00	0.00E+00	0.00E+00	3.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	709	0.00E+00	0.00E+00	0.00E+00			
	138.2842	1.47E+01	0.00E+00	2.03E+03	0.00E+00	0.00E+00	0.00E+00	3.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	710	0.00E+00	0.00E+00	0.00E+00			
